"id","nama_jalan","foto_path","latitude","longitude","created_at","statuslaporan"
"2241","Jl. Pasar Balai Desa Susukan KM 18 Blok C-55","uploads/cirebon2026/laporan_susukan_2240.jpg","-6.6204024","108.3973409","2025-08-15 02:00:36","selesai"
"2242","Jl. Lingkungan Alun-alun Greged KM 1 Blok H-58","uploads/cirebon2026/laporan_greged_2241.jpg","-6.824765","108.5734355","2025-06-19 18:41:31","diperbaiki"
"2243","Jl. Penghubung Balai Desa Pasaleman KM 17 Blok F-53","uploads/cirebon2026/laporan_pasaleman_2242.jpg","-6.9190464","108.7610898","2025-07-29 15:09:50","diterima"
"2244","Jl. Pesisir Lapangan Ciledug KM 5 Blok G-16","uploads/cirebon2026/laporan_ciledug_2243.jpg","-6.8918079","108.7608671","2024-03-04 02:16:49","diperbaiki"
"2245","Jl. Desa Masjid Agung Suranenggala KM 15 Blok E-85","uploads/cirebon2026/laporan_suranenggala_2244.jpg","-6.6333523","108.5201134","2025-02-24 02:34:57","selesai"
"2246","Jl. Pertanian Lapangan Klangenan KM 4 Blok C-15","uploads/cirebon2026/laporan_klangenan_2245.jpg","-6.6979164","108.4454293","2026-01-23 15:13:29","selesai"
"2247","Jl. Pesisir Jembatan Pangenan KM 10 Blok H-21","uploads/cirebon2026/laporan_pangenan_2246.jpg","-6.7967073","108.6874547","2025-11-21 19:05:53","diterima"
"2248","Jl. Kabupaten Pelabuhan Plumbon KM 17 Blok G-19","uploads/cirebon2026/laporan_plumbon_2247.jpg","-6.7046559","108.477188","2025-02-17 06:25:13","diterima"
"2249","Jl. Kabupaten SMA Beber KM 16 Blok D-76","uploads/cirebon2026/laporan_beber_2248.jpg","-6.7977081","108.5284849","2025-12-31 16:41:24","diperbaiki"
"2250","Jl. Kabupaten Tambak Klangenan KM 8 Blok E-30","uploads/cirebon2026/laporan_klangenan_2249.jpg","-6.7122516","108.4504917","2025-05-07 15:34:58","selesai"
"2251","Jl. Lingkungan SMA Plumbon KM 8 Blok F-50","uploads/cirebon2026/laporan_plumbon_2250.jpg","-6.7020051","108.4845478","2026-02-02 14:34:03","selesai"
"2252","Jl. Pertanian Tanggul Sedong KM 16 Blok B-17","uploads/cirebon2026/laporan_sedong_2251.jpg","-6.8733749","108.5277547","2024-08-08 12:16:10","diperbaiki"
"2253","Jl. Raya Sentra Batik Kapetakan KM 7 Blok C-41","uploads/cirebon2026/laporan_kapetakan_2252.jpg","-6.5999699","108.5384658","2024-11-23 09:42:31","diperbaiki"
"2254","Jl. Pesisir Terminal Dukupuntang KM 14 Blok H-78","uploads/cirebon2026/laporan_dukupuntang_2253.jpg","-6.7544879","108.4367276","2025-01-23 23:46:06","diperbaiki"
"2255","Jl. Raya Makam Sunan Gegesik KM 9 Blok H-13","uploads/cirebon2026/laporan_gegesik_2254.jpg","-6.5645165","108.4208292","2024-09-05 16:23:00","selesai"
"2256","Jl. Desa SMP Tengah Tani KM 13 Blok E-47","uploads/cirebon2026/laporan_tengah_tani_2255.jpg","-6.7163098","108.5271417","2024-07-08 04:53:38","ditolak"
"2257","Jl. Lingkungan Makam Sunan Weru KM 6 Blok G-51","uploads/cirebon2026/laporan_weru_2256.jpg","-6.716759","108.4963082","2025-08-31 18:40:46","diterima"
"2258","Jl. Sekolah Tambak Jamblang KM 7 Blok H-33","uploads/cirebon2026/laporan_jamblang_2257.jpg","-6.714731","108.4577744","2024-06-29 07:44:29","diterima"
"2259","Jl. Pasar Masjid Agung Weru KM 15 Blok H-67","uploads/cirebon2026/laporan_weru_2258.jpg","-6.6976028","108.512466","2024-02-19 23:56:02","diterima"
"2260","Jl. Penghubung Stasiun Weru KM 10 Blok D-60","uploads/cirebon2026/laporan_weru_2259.jpg","-6.7054677","108.5006109","2025-02-17 11:02:57","diperbaiki"
"2261","Jl. Pasar Masjid Agung Tengah Tani KM 1 Blok A-88","uploads/cirebon2026/laporan_tengah_tani_2260.jpg","-6.7104607","108.5311623","2025-02-17 17:45:35","selesai"
"2262","Jl. Sekolah SMP Palimanan KM 15 Blok C-73","uploads/cirebon2026/laporan_palimanan_2261.jpg","-6.710644","108.4296882","2025-06-22 04:39:32","diperbaiki"
"2263","Jl. Kabupaten Sawah Arjawinangun KM 17 Blok A-18","uploads/cirebon2026/laporan_arjawinangun_2262.jpg","-6.6371078","108.4085414","2025-08-30 08:09:41","diperbaiki"
"2264","Jl. Pertanian Lapangan Depok KM 8 Blok C-79","uploads/cirebon2026/laporan_depok_2263.jpg","-6.7206419","108.4533856","2026-02-20 21:54:16","diterima"
"2265","Jl. Lingkungan Gudang Garam Susukan KM 9 Blok C-3","uploads/cirebon2026/laporan_susukan_2264.jpg","-6.6368337","108.3763026","2025-07-26 11:21:24","ditolak"
"2266","Jl. Desa Makam Sunan Ciledug KM 15 Blok A-38","uploads/cirebon2026/laporan_ciledug_2265.jpg","-6.9059132","108.7500621","2025-01-24 01:11:22","selesai"
"2267","Jl. Lingkungan Sawah Losari KM 9 Blok E-58","uploads/cirebon2026/laporan_losari_2266.jpg","-6.8597013","108.8005082","2024-02-13 09:35:36","diperbaiki"
"2268","Jl. Raya Puskesmas Arjawinangun KM 3 Blok F-31","uploads/cirebon2026/laporan_arjawinangun_2267.jpg","-6.6432183","108.4033524","2024-03-13 19:56:52","diperbaiki"
"2269","Jl. Kabupaten Alun-alun Susukanlebak KM 4 Blok G-19","uploads/cirebon2026/laporan_susukanlebak_2268.jpg","-6.8215299","108.6041203","2024-04-19 04:31:52","diperbaiki"
"2270","Jl. Irigasi Gudang Garam Karangsembung KM 5 Blok F-30","uploads/cirebon2026/laporan_karangsembung_2269.jpg","-6.8496199","108.6386097","2025-10-30 00:57:48","selesai"
"2271","Jl. Pasar Terminal Plumbon KM 7 Blok B-76","uploads/cirebon2026/laporan_plumbon_2270.jpg","-6.6981717","108.4677666","2025-07-03 13:42:33","selesai"
"2272","Jl. Penghubung Sentra Batik Pangenan KM 6 Blok H-47","uploads/cirebon2026/laporan_pangenan_2271.jpg","-6.8007992","108.6853761","2024-04-16 22:21:50","selesai"
"2273","Jl. Irigasi Tambak Gempol KM 17 Blok B-42","uploads/cirebon2026/laporan_gempol_2272.jpg","-6.7101158","108.3699972","2024-02-09 17:16:27","selesai"
"2274","Jl. Desa Stasiun Kedawung KM 7 Blok E-79","uploads/cirebon2026/laporan_kedawung_2273.jpg","-6.7302632","108.5316342","2026-02-18 16:38:02","diterima"
"2275","Jl. Pesisir Gudang Garam Gebang KM 10 Blok H-2","uploads/cirebon2026/laporan_gebang_2274.jpg","-6.8421732","108.7173889","2024-01-25 14:26:19","diterima"
"2276","Jl. Raya Stasiun Susukan KM 1 Blok H-61","uploads/cirebon2026/laporan_susukan_2275.jpg","-6.6152823","108.4020528","2024-06-05 19:50:08","diterima"
"2277","Jl. Pesisir Sawah Kaliwedi KM 1 Blok D-31","uploads/cirebon2026/laporan_kaliwedi_2276.jpg","-6.6146243","108.3969902","2025-12-11 14:05:42","diperbaiki"
"2278","Jl. Sekolah Lapangan Klangenan KM 15 Blok A-94","uploads/cirebon2026/laporan_klangenan_2277.jpg","-6.6995713","108.4418373","2024-03-21 19:47:01","diterima"
"2279","Jl. Irigasi Alun-alun Weru KM 16 Blok D-25","uploads/cirebon2026/laporan_weru_2278.jpg","-6.6958436","108.5105133","2024-05-25 23:10:22","ditolak"
"2280","Jl. Pesisir SMP Gebang KM 1 Blok A-4","uploads/cirebon2026/laporan_gebang_2279.jpg","-6.8503618","108.7306801","2024-04-22 08:51:34","ditolak"
"2281","Jl. Lingkungan Balai Desa Suranenggala KM 8 Blok A-65","uploads/cirebon2026/laporan_suranenggala_2280.jpg","-6.6423763","108.5155191","2026-02-26 23:25:27","selesai"
"2282","Jl. Raya Gudang Garam Arjawinangun KM 6 Blok D-42","uploads/cirebon2026/laporan_arjawinangun_2281.jpg","-6.6521603","108.4149966","2025-07-14 23:41:50","ditolak"
"2283","Jl. Pertanian Jembatan Waled KM 11 Blok C-5","uploads/cirebon2026/laporan_waled_2282.jpg","-6.9075357","108.6448189","2026-01-17 15:12:08","diterima"
"2284","Jl. Lingkungan Stasiun Greged KM 8 Blok C-10","uploads/cirebon2026/laporan_greged_2283.jpg","-6.8196226","108.5548692","2025-07-29 16:27:46","selesai"
"2285","Jl. Irigasi Tanggul Palimanan KM 7 Blok C-83","uploads/cirebon2026/laporan_palimanan_2284.jpg","-6.6971809","108.4210123","2024-01-25 09:15:33","diterima"
"2286","Jl. Pasar Terminal Jamblang KM 10 Blok C-84","uploads/cirebon2026/laporan_jamblang_2285.jpg","-6.6977105","108.4696418","2024-01-29 14:53:38","diterima"
"2287","Jl. Irigasi Kantor Kecamatan Kedawung KM 12 Blok A-75","uploads/cirebon2026/laporan_kedawung_2286.jpg","-6.7306768","108.5326738","2024-07-20 13:05:00","diterima"
"2288","Jl. Pesisir Stasiun Karangsembung KM 7 Blok H-70","uploads/cirebon2026/laporan_karangsembung_2287.jpg","-6.8571236","108.6445539","2024-05-08 19:41:36","diterima"
"2289","Jl. Sekolah Pelabuhan Babakan KM 18 Blok D-17","uploads/cirebon2026/laporan_babakan_2288.jpg","-6.8750316","108.7251086","2025-01-14 06:11:08","diperbaiki"
"2290","Jl. Pertanian SMP Tengah Tani KM 18 Blok B-4","uploads/cirebon2026/laporan_tengah_tani_2289.jpg","-6.7001315","108.532787","2025-08-27 18:43:52","selesai"
"2291","Jl. Penghubung Kantor Kecamatan Ciwaringin KM 3 Blok H-74","uploads/cirebon2026/laporan_ciwaringin_2290.jpg","-6.7150797","108.3962401","2025-12-26 13:42:51","selesai"
"2292","Jl. Sekolah Perumahan Pasaleman KM 9 Blok G-9","uploads/cirebon2026/laporan_pasaleman_2291.jpg","-6.9294432","108.766624","2026-03-22 10:53:14","diterima"
"2293","Jl. Desa Terminal Talun KM 14 Blok A-86","uploads/cirebon2026/laporan_talun_2292.jpg","-6.7555344","108.5191025","2026-03-05 18:25:00","diterima"
"2294","Jl. Desa Pasar Karangsembung KM 15 Blok C-95","uploads/cirebon2026/laporan_karangsembung_2293.jpg","-6.8402764","108.629718","2026-01-05 17:16:50","ditolak"
"2295","Jl. Irigasi Gudang Garam Babakan KM 6 Blok D-25","uploads/cirebon2026/laporan_babakan_2294.jpg","-6.8836587","108.7270726","2025-10-11 05:44:09","diterima"
"2296","Jl. Sekolah Stasiun Depok KM 9 Blok H-42","uploads/cirebon2026/laporan_depok_2295.jpg","-6.7100938","108.4575068","2024-09-06 06:52:03","diperbaiki"
"2297","Jl. Sekolah Masjid Agung Sedong KM 18 Blok F-25","uploads/cirebon2026/laporan_sedong_2296.jpg","-6.8699162","108.5280342","2025-10-25 21:33:40","diterima"
"2298","Jl. Desa SMA Suranenggala KM 10 Blok F-91","uploads/cirebon2026/laporan_suranenggala_2297.jpg","-6.6469443","108.5074845","2024-07-24 01:30:52","selesai"
"2299","Jl. Desa Terminal Plered KM 3 Blok A-19","uploads/cirebon2026/laporan_plered_2298.jpg","-6.7030759","108.5130368","2025-12-07 08:18:21","diterima"
"2300","Jl. Sekolah SMP Susukanlebak KM 3 Blok E-26","uploads/cirebon2026/laporan_susukanlebak_2299.jpg","-6.8241779","108.6061298","2025-04-29 01:32:52","diterima"
"2301","Jl. Pesisir SMP Ciwaringin KM 8 Blok A-44","uploads/cirebon2026/laporan_ciwaringin_2300.jpg","-6.6952336","108.3948633","2026-02-20 20:17:23","ditolak"
"2302","Jl. Penghubung Puskesmas Waled KM 11 Blok B-9","uploads/cirebon2026/laporan_waled_2301.jpg","-6.906428","108.6376633","2024-04-01 10:46:08","selesai"
"2303","Jl. Kabupaten Stasiun Susukanlebak KM 12 Blok F-95","uploads/cirebon2026/laporan_susukanlebak_2302.jpg","-6.8287051","108.606876","2024-09-12 07:38:30","diperbaiki"
"2304","Jl. Irigasi Pelabuhan Ciledug KM 4 Blok A-84","uploads/cirebon2026/laporan_ciledug_2303.jpg","-6.9120457","108.7604415","2025-06-22 19:40:02","diperbaiki"
"2305","Jl. Raya Kantor Kecamatan Gunungjati KM 14 Blok C-79","uploads/cirebon2026/laporan_gunungjati_2304.jpg","-6.6782085","108.5409577","2024-10-31 13:11:25","selesai"
"2306","Jl. Pesisir Tambak Kaliwedi KM 1 Blok E-9","uploads/cirebon2026/laporan_kaliwedi_2305.jpg","-6.6208598","108.3823886","2025-04-28 07:47:29","diperbaiki"
"2307","Jl. Kabupaten Kantor Kecamatan Kapetakan KM 3 Blok E-58","uploads/cirebon2026/laporan_kapetakan_2306.jpg","-6.593413","108.5181561","2024-12-01 20:16:19","selesai"
"2308","Jl. Pertanian Gudang Garam Plered KM 18 Blok B-42","uploads/cirebon2026/laporan_plered_2307.jpg","-6.7010895","108.4951952","2024-03-13 18:37:07","diterima"
"2309","Jl. Pasar Alun-alun Plered KM 11 Blok H-62","uploads/cirebon2026/laporan_plered_2308.jpg","-6.6933437","108.5032244","2025-01-04 02:23:21","ditolak"
"2310","Jl. Penghubung Jembatan Beber KM 15 Blok B-76","uploads/cirebon2026/laporan_beber_2309.jpg","-6.8047472","108.5205945","2025-08-04 23:05:37","selesai"
"2311","Jl. Pesisir Sentra Batik Palimanan KM 12 Blok G-77","uploads/cirebon2026/laporan_palimanan_2310.jpg","-6.7094537","108.4385497","2025-05-10 02:43:32","diterima"
"2312","Jl. Irigasi Balai Desa Babakan KM 4 Blok E-26","uploads/cirebon2026/laporan_babakan_2311.jpg","-6.8793351","108.7170153","2025-02-25 07:02:18","diperbaiki"
"2313","Jl. Kabupaten Jembatan Dukupuntang KM 15 Blok B-4","uploads/cirebon2026/laporan_dukupuntang_2312.jpg","-6.7581281","108.4256122","2024-03-06 16:07:12","diperbaiki"
"2314","Jl. Kabupaten Alun-alun Sumber KM 6 Blok G-75","uploads/cirebon2026/laporan_sumber_2313.jpg","-6.7505828","108.4945084","2024-10-03 13:05:57","ditolak"
"2315","Jl. Pasar Lapangan Ciwaringin KM 7 Blok A-17","uploads/cirebon2026/laporan_ciwaringin_2314.jpg","-6.713853","108.3862471","2025-07-18 20:42:51","selesai"
"2316","Jl. Pesisir Terminal Waled KM 13 Blok F-75","uploads/cirebon2026/laporan_waled_2315.jpg","-6.9164523","108.6444202","2024-07-18 02:45:06","diperbaiki"
"2317","Jl. Pesisir Perumahan Babakan KM 11 Blok B-53","uploads/cirebon2026/laporan_babakan_2316.jpg","-6.8715797","108.7059456","2024-07-12 12:41:28","selesai"
"2318","Jl. Pesisir Alun-alun Karangsembung KM 12 Blok E-59","uploads/cirebon2026/laporan_karangsembung_2317.jpg","-6.8598424","108.6536474","2025-10-22 15:29:32","diperbaiki"
"2319","Jl. Pesisir Pasar Dukupuntang KM 7 Blok C-67","uploads/cirebon2026/laporan_dukupuntang_2318.jpg","-6.7559998","108.424307","2024-12-05 09:46:11","selesai"
"2320","Jl. Raya Kantor Kecamatan Waled KM 7 Blok C-27","uploads/cirebon2026/laporan_waled_2319.jpg","-6.9103986","108.6429793","2025-01-26 16:57:16","diperbaiki"
"2321","Jl. Irigasi Jembatan Panguragan KM 8 Blok A-16","uploads/cirebon2026/laporan_panguragan_2320.jpg","-6.6466065","108.4533519","2024-10-12 02:52:23","diterima"
"2322","Jl. Kabupaten Tambak Palimanan KM 7 Blok E-16","uploads/cirebon2026/laporan_palimanan_2321.jpg","-6.7065555","108.4262144","2026-01-10 12:48:13","diperbaiki"
"2323","Jl. Pasar Gudang Garam Sumber KM 17 Blok E-77","uploads/cirebon2026/laporan_sumber_2322.jpg","-6.7595894","108.4883421","2025-03-19 05:09:48","diperbaiki"
"2324","Jl. Irigasi Makam Sunan Pangenan KM 16 Blok C-3","uploads/cirebon2026/laporan_pangenan_2323.jpg","-6.8130399","108.6795851","2024-01-11 01:56:54","selesai"
"2325","Jl. Penghubung Masjid Agung Ciledug KM 1 Blok H-8","uploads/cirebon2026/laporan_ciledug_2324.jpg","-6.9017885","108.7452805","2025-04-04 22:03:53","diterima"
"2326","Jl. Kabupaten Gudang Garam Waled KM 6 Blok A-16","uploads/cirebon2026/laporan_waled_2325.jpg","-6.9108481","108.6394584","2025-01-17 13:30:51","selesai"
"2327","Jl. Desa Tanggul Jamblang KM 10 Blok H-59","uploads/cirebon2026/laporan_jamblang_2326.jpg","-6.7102518","108.4634856","2024-06-30 23:15:58","ditolak"
"2328","Jl. Kabupaten Pasar Plered KM 13 Blok B-61","uploads/cirebon2026/laporan_plered_2327.jpg","-6.6895136","108.5062017","2026-01-25 10:16:33","diterima"
"2329","Jl. Pertanian Sawah Suranenggala KM 4 Blok A-19","uploads/cirebon2026/laporan_suranenggala_2328.jpg","-6.6470633","108.5025192","2025-06-15 01:56:27","diterima"
"2330","Jl. Irigasi Pasar Babakan KM 12 Blok G-10","uploads/cirebon2026/laporan_babakan_2329.jpg","-6.8653396","108.7099403","2025-07-07 07:13:04","ditolak"
"2331","Jl. Kabupaten Balai Desa Gempol KM 12 Blok F-98","uploads/cirebon2026/laporan_gempol_2330.jpg","-6.7064928","108.3793613","2024-05-23 17:47:13","selesai"
"2332","Jl. Pasar Lapangan Beber KM 13 Blok E-74","uploads/cirebon2026/laporan_beber_2331.jpg","-6.7972548","108.523398","2025-01-15 17:00:19","diterima"
"2333","Jl. Pesisir Sentra Batik Gegesik KM 1 Blok A-73","uploads/cirebon2026/laporan_gegesik_2332.jpg","-6.5685086","108.4180845","2025-03-23 15:08:15","selesai"
"2334","Jl. Pasar Puskesmas Sumber KM 4 Blok E-1","uploads/cirebon2026/laporan_sumber_2333.jpg","-6.7701145","108.4843382","2026-03-19 08:18:06","selesai"
"2335","Jl. Raya Pasar Kaliwedi KM 14 Blok H-75","uploads/cirebon2026/laporan_kaliwedi_2334.jpg","-6.6134083","108.3759692","2025-08-12 05:16:00","selesai"
"2336","Jl. Pesisir Tanggul Babakan KM 8 Blok A-54","uploads/cirebon2026/laporan_babakan_2335.jpg","-6.8711158","108.7160885","2024-02-12 16:56:26","diterima"
"2337","Jl. Kabupaten Tambak Palimanan KM 11 Blok H-3","uploads/cirebon2026/laporan_palimanan_2336.jpg","-6.71029","108.4131271","2026-01-05 07:14:30","diterima"
"2338","Jl. Penghubung Kantor Kecamatan Mundu KM 16 Blok H-87","uploads/cirebon2026/laporan_mundu_2337.jpg","-6.7744696","108.6236541","2024-07-20 08:11:11","selesai"
"2339","Jl. Kabupaten Puskesmas Babakan KM 2 Blok E-64","uploads/cirebon2026/laporan_babakan_2338.jpg","-6.8676886","108.7104064","2026-03-29 10:17:08","diperbaiki"
"2340","Jl. Irigasi Balai Desa Sedong KM 2 Blok B-19","uploads/cirebon2026/laporan_sedong_2339.jpg","-6.8561593","108.5386594","2025-11-14 05:03:19","diperbaiki"
"2341","Jl. Desa Sentra Batik Plumbon KM 3 Blok F-16","uploads/cirebon2026/laporan_plumbon_2340.jpg","-6.7127059","108.4746244","2026-03-14 12:07:42","diterima"
"2342","Jl. Irigasi Sentra Batik Sedong KM 8 Blok F-22","uploads/cirebon2026/laporan_sedong_2341.jpg","-6.8625186","108.5419808","2025-11-04 12:12:58","selesai"
"2343","Jl. Sekolah SMA Jamblang KM 3 Blok G-88","uploads/cirebon2026/laporan_jamblang_2342.jpg","-6.6987223","108.4576846","2024-07-18 01:30:56","diperbaiki"
"2344","Jl. Pertanian SMA Pasaleman KM 16 Blok E-71","uploads/cirebon2026/laporan_pasaleman_2343.jpg","-6.9200351","108.7680889","2025-01-04 17:01:46","selesai"
"2345","Jl. Irigasi Gudang Garam Depok KM 18 Blok E-87","uploads/cirebon2026/laporan_depok_2344.jpg","-6.727752","108.4553127","2024-03-03 05:21:45","diperbaiki"
"2346","Jl. Lingkungan Terminal Losari KM 10 Blok D-38","uploads/cirebon2026/laporan_losari_2345.jpg","-6.8425226","108.8151363","2026-04-03 01:45:17","diterima"
"2347","Jl. Sekolah Sawah Gegesik KM 15 Blok E-32","uploads/cirebon2026/laporan_gegesik_2346.jpg","-6.5654764","108.4117434","2025-02-22 16:39:33","ditolak"
"2348","Jl. Sekolah Sentra Batik Pangenan KM 14 Blok C-15","uploads/cirebon2026/laporan_pangenan_2347.jpg","-6.8079454","108.6926551","2024-07-11 22:41:50","selesai"
"2349","Jl. Raya Tambak Kedawung KM 9 Blok G-41","uploads/cirebon2026/laporan_kedawung_2348.jpg","-6.7331833","108.5454396","2024-06-13 21:52:31","diperbaiki"
"2350","Jl. Penghubung Kantor Kecamatan Suranenggala KM 14 Blok F-11","uploads/cirebon2026/laporan_suranenggala_2349.jpg","-6.6512313","108.5071831","2025-07-17 19:38:14","diterima"
"2351","Jl. Lingkungan Makam Sunan Kedawung KM 10 Blok B-52","uploads/cirebon2026/laporan_kedawung_2350.jpg","-6.7278932","108.535405","2025-07-10 20:03:08","selesai"
"2352","Jl. Sekolah Stasiun Palimanan KM 3 Blok H-58","uploads/cirebon2026/laporan_palimanan_2351.jpg","-6.7134047","108.4328958","2026-03-18 05:19:26","selesai"
"2353","Jl. Pesisir Lapangan Karangwareng KM 16 Blok H-56","uploads/cirebon2026/laporan_karangwareng_2352.jpg","-6.8540301","108.5940149","2025-06-29 14:18:58","diterima"
"2354","Jl. Pasar Pelabuhan Panguragan KM 2 Blok D-9","uploads/cirebon2026/laporan_panguragan_2353.jpg","-6.6415285","108.4728068","2024-07-24 01:12:24","diterima"
"2355","Jl. Lingkungan Gudang Garam Depok KM 17 Blok G-34","uploads/cirebon2026/laporan_depok_2354.jpg","-6.7092285","108.4623961","2024-07-30 10:17:56","selesai"
"2356","Jl. Penghubung Masjid Agung Ciwaringin KM 10 Blok F-56","uploads/cirebon2026/laporan_ciwaringin_2355.jpg","-6.694915","108.3852877","2024-12-10 19:16:24","diterima"
"2357","Jl. Sekolah Makam Sunan Kapetakan KM 11 Blok B-71","uploads/cirebon2026/laporan_kapetakan_2356.jpg","-6.5937599","108.5383687","2025-12-25 00:57:42","diterima"
"2358","Jl. Kabupaten Kantor Kecamatan Mundu KM 18 Blok F-29","uploads/cirebon2026/laporan_mundu_2357.jpg","-6.7628422","108.6146417","2024-09-06 12:49:55","ditolak"
"2359","Jl. Raya Sentra Batik Kedawung KM 9 Blok G-27","uploads/cirebon2026/laporan_kedawung_2358.jpg","-6.7314652","108.5531961","2025-04-08 07:09:57","diperbaiki"
"2360","Jl. Lingkungan Puskesmas Pabedilan KM 2 Blok C-61","uploads/cirebon2026/laporan_pabedilan_2359.jpg","-6.8970121","108.8222627","2025-07-18 02:42:38","diterima"
"2361","Jl. Desa Masjid Agung Lemahabang KM 2 Blok F-99","uploads/cirebon2026/laporan_lemahabang_2360.jpg","-6.8153097","108.6368802","2025-05-08 07:59:27","selesai"
"2362","Jl. Raya SMP Kaliwedi KM 9 Blok D-53","uploads/cirebon2026/laporan_kaliwedi_2361.jpg","-6.6099121","108.372485","2025-05-04 02:57:01","selesai"
"2363","Jl. Pertanian Alun-alun Kaliwedi KM 1 Blok A-92","uploads/cirebon2026/laporan_kaliwedi_2362.jpg","-6.6084454","108.3756007","2025-09-03 20:49:51","ditolak"
"2364","Jl. Pasar Tanggul Plumbon KM 8 Blok H-76","uploads/cirebon2026/laporan_plumbon_2363.jpg","-6.7123151","108.49327","2025-09-11 11:32:23","diterima"
"2365","Jl. Pesisir Sawah Susukan KM 9 Blok F-68","uploads/cirebon2026/laporan_susukan_2364.jpg","-6.6319225","108.3909058","2025-08-03 19:47:37","diterima"
"2366","Jl. Desa Tanggul Sedong KM 8 Blok C-74","uploads/cirebon2026/laporan_sedong_2365.jpg","-6.8613331","108.5228349","2024-09-13 01:26:58","selesai"
"2367","Jl. Kabupaten Jembatan Lemahabang KM 18 Blok C-46","uploads/cirebon2026/laporan_lemahabang_2366.jpg","-6.8180436","108.6376747","2026-01-12 01:56:03","diperbaiki"
